LAUS Code,State FIPS Code,County FIPS Code,County Name/State Abbreviation,Year,Unnamed: 5,Labor Force,Employed,Unemployed,Unemployment Rate (%)
CN4210300000000,42.0,103.0,"Pike County, PA",2013.0,,25776.0,23369.0,2407.0,9.3
CN4210500000000,42.0,105.0,"Potter County, PA",2013.0,,7716.0,7022.0,694.0,9.0
CN4210700000000,42.0,107.0,"Schuylkill County, PA",2013.0,,69954.0,63724.0,6230.0,8.9
CN4210900000000,42.0,109.0,"Snyder County, PA",2013.0,,19679.0,18371.0,1308.0,6.6
CN4211100000000,42.0,111.0,"Somerset County, PA",2013.0,,35664.0,32473.0,3191.0,8.9
CN4211300000000,42.0,113.0,"Sullivan County, PA",2013.0,,3047.0,2802.0,245.0,8.0
CN4211500000000,42.0,115.0,"Susquehanna County, PA",2013.0,,22264.0,20730.0,1534.0,6.9
CN4211700000000,42.0,117.0,"Tioga County, PA",2013.0,,21185.0,19427.0,1758.0,8.3
CN4211900000000,42.0,119.0,"Union County, PA",2013.0,,19090.0,17919.0,1171.0,6.1
CN4212100000000,42.0,121.0,"Venango County, PA",2013.0,,25180.0,23285.0,1895.0,7.5
CN4212300000000,42.0,123.0,"Warren County, PA",2013.0,,20361.0,19107.0,1254.0,6.2
CN4212500000000,42.0,125.0,"Washington County, PA",2013.0,,106643.0,99488.0,7155.0,6.7
CN4212700000000,42.0,127.0,"Wayne County, PA",2013.0,,22635.0,20911.0,1724.0,7.6
CN4212900000000,42.0,129.0,"Westmoreland County, PA",2013.0,,185755.0,173182.0,12573.0,6.8
CN4213100000000,42.0,131.0,"Wyoming County, PA",2013.0,,14271.0,13079.0,1192.0,8.4
CN4213300000000,42.0,133.0,"York County, PA",2013.0,,231383.0,216314.0,15069.0,6.5
CN4400100000000,44.0,1.0,"Bristol County, RI",2013.0,,26338.0,24205.0,2133.0,8.1
CN4400300000000,44.0,3.0,"Kent County, RI",2013.0,,92146.0,83894.0,8252.0,9.0
CN4400500000000,44.0,5.0,"Newport County, RI",2013.0,,44463.0,40598.0,3865.0,8.7
CN4400700000000,44.0,7.0,"Providence County, RI",2013.0,,325703.0,293166.0,32537.0,10.0
CN4400900000000,44.0,9.0,"Washington County, RI",2013.0,,70098.0,63914.0,6184.0,8.8
CN4500100000000,45.0,1.0,"Abbeville County, SC",2013.0,,10570.0,9590.0,980.0,9.3
CN4500300000000,45.0,3.0,"Aiken County, SC",2013.0,,72889.0,67531.0,5358.0,7.4
CN4500500000000,45.0,5.0,"Allendale County, SC",2013.0,,3096.0,2672.0,424.0,13.7
CN4500700000000,45.0,7.0,"Anderson County, SC",2013.0,,86082.0,80126.0,5956.0,6.9
CN4500900000000,45.0,9.0,"Bamberg County, SC",2013.0,,5589.0,4853.0,736.0,13.2
CN4501100000000,45.0,11.0,"Barnwell County, SC",2013.0,,8733.0,7700.0,1033.0,11.8
CN4501300000000,45.0,13.0,"Beaufort County, SC",2013.0,,67472.0,63279.0,4193.0,6.2
CN4501500000000,45.0,15.0,"Berkeley County, SC",2013.0,,89180.0,83118.0,6062.0,6.8
CN4501700000000,45.0,17.0,"Calhoun County, SC",2013.0,,6948.0,6299.0,649.0,9.3
CN4501900000000,45.0,19.0,"Charleston County, SC",2013.0,,188255.0,177472.0,10783.0,5.7
CN4502100000000,45.0,21.0,"Cherokee County, SC",2013.0,,23787.0,21355.0,2432.0,10.2
CN4502300000000,45.0,23.0,"Chester County, SC",2013.0,,13703.0,12069.0,1634.0,11.9
CN4502500000000,45.0,25.0,"Chesterfield County, SC",2013.0,,21050.0,19167.0,1883.0,8.9
CN4502700000000,45.0,27.0,"Clarendon County, SC",2013.0,,13014.0,11705.0,1309.0,10.1
CN4502900000000,45.0,29.0,"Colleton County, SC",2013.0,,16382.0,14795.0,1587.0,9.7
CN4503100000000,45.0,31.0,"Darlington County, SC",2013.0,,30167.0,27421.0,2746.0,9.1
CN4503300000000,45.0,33.0,"Dillon County, SC",2013.0,,12784.0,11308.0,1476.0,11.5
CN4503500000000,45.0,35.0,"Dorchester County, SC",2013.0,,68858.0,64419.0,4439.0,6.4
CN4503700000000,45.0,37.0,"Edgefield County, SC",2013.0,,10550.0,9723.0,827.0,7.8
CN4503900000000,45.0,39.0,"Fairfield County, SC",2013.0,,10120.0,9059.0,1061.0,10.5
CN4504100000000,45.0,41.0,"Florence County, SC",2013.0,,65096.0,59864.0,5232.0,8.0
CN4504300000000,45.0,43.0,"Georgetown County, SC",2013.0,,24432.0,22013.0,2419.0,9.9
CN4504500000000,45.0,45.0,"Greenville County, SC",2013.0,,231560.0,217819.0,13741.0,5.9
CN4504700000000,45.0,47.0,"Greenwood County, SC",2013.0,,31636.0,28979.0,2657.0,8.4
CN4504900000000,45.0,49.0,"Hampton County, SC",2013.0,,8369.0,7611.0,758.0,9.1
CN4505100000000,45.0,51.0,"Horry County, SC",2013.0,,133217.0,122022.0,11195.0,8.4
CN4505300000000,45.0,53.0,"Jasper County, SC",2013.0,,11214.0,10460.0,754.0,6.7
CN4505500000000,45.0,55.0,"Kershaw County, SC",2013.0,,28021.0,25889.0,2132.0,7.6
CN4505700000000,45.0,57.0,"Lancaster County, SC",2013.0,,34399.0,31284.0,3115.0,9.1
CN4505900000000,45.0,59.0,"Laurens County, SC",2013.0,,29977.0,27475.0,2502.0,8.3
CN4506100000000,45.0,61.0,"Lee County, SC",2013.0,,6577.0,5869.0,708.0,10.8
CN4506300000000,45.0,63.0,"Lexington County, SC",2013.0,,137982.0,130217.0,7765.0,5.6
CN4506500000000,45.0,65.0,"McCormick County, SC",2013.0,,3515.0,3178.0,337.0,9.6
CN4506700000000,45.0,67.0,"Marion County, SC",2013.0,,13072.0,11403.0,1669.0,12.8
CN4506900000000,45.0,69.0,"Marlboro County, SC",2013.0,,10526.0,9109.0,1417.0,13.5
CN4507100000000,45.0,71.0,"Newberry County, SC",2013.0,,17993.0,16721.0,1272.0,7.1
CN4507300000000,45.0,73.0,"Oconee County, SC",2013.0,,33294.0,30810.0,2484.0,7.5
CN4507500000000,45.0,75.0,"Orangeburg County, SC",2013.0,,38600.0,33944.0,4656.0,12.1
CN4507700000000,45.0,77.0,"Pickens County, SC",2013.0,,54825.0,50883.0,3942.0,7.2
CN4507900000000,45.0,79.0,"Richland County, SC",2013.0,,191182.0,178448.0,12734.0,6.7
CN4508100000000,45.0,81.0,"Saluda County, SC",2013.0,,8596.0,8018.0,578.0,6.7
CN4508300000000,45.0,83.0,"Spartanburg County, SC",2013.0,,135982.0,125746.0,10236.0,7.5
CN4508500000000,45.0,85.0,"Sumter County, SC",2013.0,,44323.0,40545.0,3778.0,8.5
CN4508700000000,45.0,87.0,"Union County, SC",2013.0,,11758.0,10462.0,1296.0,11.0
CN4508900000000,45.0,89.0,"Williamsburg County, SC",2013.0,,12699.0,11149.0,1550.0,12.2
CN4509100000000,45.0,91.0,"York County, SC",2013.0,,119806.0,110828.0,8978.0,7.5
CN4600300000000,46.0,3.0,"Aurora County, SD",2013.0,,1657.0,1613.0,44.0,2.7
CN4600500000000,46.0,5.0,"Beadle County, SD",2013.0,,9542.0,9208.0,334.0,3.5
CN4600700000000,46.0,7.0,"Bennett County, SD",2013.0,,1142.0,1071.0,71.0,6.2
CN4600900000000,46.0,9.0,"Bon Homme County, SD",2013.0,,3024.0,2928.0,96.0,3.2
CN4601100000000,46.0,11.0,"Brookings County, SD",2013.0,,17888.0,17289.0,599.0,3.3
CN4601300000000,46.0,13.0,"Brown County, SD",2013.0,,21095.0,20422.0,673.0,3.2
CN4601500000000,46.0,15.0,"Brule County, SD",2013.0,,2622.0,2534.0,88.0,3.4
CN4601700000000,46.0,17.0,"Buffalo County, SD",2013.0,,745.0,680.0,65.0,8.7
CN4601900000000,46.0,19.0,"Butte County, SD",2013.0,,5073.0,4880.0,193.0,3.8
CN4602100000000,46.0,21.0,"Campbell County, SD",2013.0,,848.0,818.0,30.0,3.5
CN4602300000000,46.0,23.0,"Charles Mix County, SD",2013.0,,4022.0,3851.0,171.0,4.3
CN4602500000000,46.0,25.0,"Clark County, SD",2013.0,,1992.0,1915.0,77.0,3.9
CN4602700000000,46.0,27.0,"Clay County, SD",2013.0,,7132.0,6874.0,258.0,3.6
CN4602900000000,46.0,29.0,"Codington County, SD",2013.0,,15556.0,15010.0,546.0,3.5
CN4603100000000,46.0,31.0,"Corson County, SD",2013.0,,1518.0,1415.0,103.0,6.8
CN4603300000000,46.0,33.0,"Custer County, SD",2013.0,,4051.0,3849.0,202.0,5.0
CN4603500000000,46.0,35.0,"Davison County, SD",2013.0,,11309.0,10963.0,346.0,3.1
CN4603700000000,46.0,37.0,"Day County, SD",2013.0,,2939.0,2788.0,151.0,5.1
CN4603900000000,46.0,39.0,"Deuel County, SD",2013.0,,2397.0,2265.0,132.0,5.5
CN4604100000000,46.0,41.0,"Dewey County, SD",2013.0,,2432.0,2061.0,371.0,15.3
CN4604300000000,46.0,43.0,"Douglas County, SD",2013.0,,1715.0,1662.0,53.0,3.1
CN4604500000000,46.0,45.0,"Edmunds County, SD",2013.0,,2299.0,2236.0,63.0,2.7
CN4604700000000,46.0,47.0,"Fall River County, SD",2013.0,,3058.0,2908.0,150.0,4.9
CN4604900000000,46.0,49.0,"Faulk County, SD",2013.0,,1170.0,1132.0,38.0,3.2
CN4605100000000,46.0,51.0,"Grant County, SD",2013.0,,4675.0,4483.0,192.0,4.1
CN4605300000000,46.0,53.0,"Gregory County, SD",2013.0,,2113.0,2032.0,81.0,3.8
CN4605500000000,46.0,55.0,"Haakon County, SD",2013.0,,1088.0,1057.0,31.0,2.8
CN4605700000000,46.0,57.0,"Hamlin County, SD",2013.0,,3137.0,3031.0,106.0,3.4
CN4605900000000,46.0,59.0,"Hand County, SD",2013.0,,1840.0,1790.0,50.0,2.7
CN4606100000000,46.0,61.0,"Hanson County, SD",2013.0,,1816.0,1742.0,74.0,4.1
CN4606300000000,46.0,63.0,"Harding County, SD",2013.0,,779.0,757.0,22.0,2.8
CN4606500000000,46.0,65.0,"Hughes County, SD",2013.0,,9971.0,9686.0,285.0,2.9
CN4606700000000,46.0,67.0,"Hutchinson County, SD",2013.0,,3690.0,3573.0,117.0,3.2
CN4606900000000,46.0,69.0,"Hyde County, SD",2013.0,,723.0,699.0,24.0,3.3
CN4607100000000,46.0,71.0,"Jackson County, SD",2013.0,,1318.0,1238.0,80.0,6.1
CN4607300000000,46.0,73.0,"Jerauld County, SD",2013.0,,1203.0,1167.0,36.0,3.0
CN4607500000000,46.0,75.0,"Jones County, SD",2013.0,,624.0,602.0,22.0,3.5
CN4607700000000,46.0,77.0,"Kingsbury County, SD",2013.0,,2902.0,2810.0,92.0,3.2
CN4607900000000,46.0,79.0,"Lake County, SD",2013.0,,6355.0,6114.0,241.0,3.8
CN4608100000000,46.0,81.0,"Lawrence County, SD",2013.0,,12768.0,12274.0,494.0,3.9
CN4608300000000,46.0,83.0,"Lincoln County, SD",2013.0,,28795.0,28029.0,766.0,2.7
CN4608500000000,46.0,85.0,"Lyman County, SD",2013.0,,1872.0,1784.0,88.0,4.7
CN4608700000000,46.0,87.0,"McCook County, SD",2013.0,,3193.0,3092.0,101.0,3.2
CN4608900000000,46.0,89.0,"McPherson County, SD",2013.0,,1142.0,1100.0,42.0,3.7
CN4609100000000,46.0,91.0,"Marshall County, SD",2013.0,,2559.0,2449.0,110.0,4.3
CN4609300000000,46.0,93.0,"Meade County, SD",2013.0,,13653.0,13143.0,510.0,3.7
CN4609500000000,46.0,95.0,"Mellette County, SD",2013.0,,839.0,777.0,62.0,7.4
CN4609700000000,46.0,97.0,"Miner County, SD",2013.0,,1243.0,1199.0,44.0,3.5
CN4609900000000,46.0,99.0,"Minnehaha County, SD",2013.0,,103466.0,100107.0,3359.0,3.2
CN4610100000000,46.0,101.0,"Moody County, SD",2013.0,,4025.0,3843.0,182.0,4.5
CN4610200000000,46.0,102.0,"Oglala Lakota County, SD",2013.0,,3694.0,3202.0,492.0,13.3
CN4610300000000,46.0,103.0,"Pennington County, SD",2013.0,,53706.0,51654.0,2052.0,3.8
CN4610500000000,46.0,105.0,"Perkins County, SD",2013.0,,1546.0,1490.0,56.0,3.6
CN4610700000000,46.0,107.0,"Potter County, SD",2013.0,,1211.0,1165.0,46.0,3.8
CN4610900000000,46.0,109.0,"Roberts County, SD",2013.0,,4869.0,4621.0,248.0,5.1
CN4611100000000,46.0,111.0,"Sanborn County, SD",2013.0,,1301.0,1262.0,39.0,3.0
CN4611500000000,46.0,115.0,"Spink County, SD",2013.0,,3361.0,3243.0,118.0,3.5
CN4611700000000,46.0,117.0,"Stanley County, SD",2013.0,,1870.0,1819.0,51.0,2.7
CN4611900000000,46.0,119.0,"Sully County, SD",2013.0,,888.0,863.0,25.0,2.8
CN4612100000000,46.0,121.0,"Todd County, SD",2013.0,,3203.0,2894.0,309.0,9.6
CN4612300000000,46.0,123.0,"Tripp County, SD",2013.0,,3118.0,3012.0,106.0,3.4
CN4612500000000,46.0,125.0,"Turner County, SD",2013.0,,4754.0,4612.0,142.0,3.0
CN4612700000000,46.0,127.0,"Union County, SD",2013.0,,7938.0,7614.0,324.0,4.1
CN4612900000000,46.0,129.0,"Walworth County, SD",2013.0,,2373.0,2246.0,127.0,5.4
CN4613500000000,46.0,135.0,"Yankton County, SD",2013.0,,11594.0,11214.0,380.0,3.3
CN4613700000000,46.0,137.0,"Ziebach County, SD",2013.0,,1037.0,974.0,63.0,6.1
CN4700100000000,47.0,1.0,"Anderson County, TN",2013.0,,33798.0,31128.0,2670.0,7.9
CN4700300000000,47.0,3.0,"Bedford County, TN",2013.0,,20080.0,18241.0,1839.0,9.2
CN4700500000000,47.0,5.0,"Benton County, TN",2013.0,,6905.0,6232.0,673.0,9.7
CN4700700000000,47.0,7.0,"Bledsoe County, TN",2013.0,,4356.0,3899.0,457.0,10.5
CN4700900000000,47.0,9.0,"Blount County, TN",2013.0,,59469.0,55351.0,4118.0,6.9
CN4701100000000,47.0,11.0,"Bradley County, TN",2013.0,,49653.0,46138.0,3515.0,7.1
CN4701300000000,47.0,13.0,"Campbell County, TN",2013.0,,15295.0,13607.0,1688.0,11.0
CN4701500000000,47.0,15.0,"Cannon County, TN",2013.0,,5923.0,5457.0,466.0,7.9
CN4701700000000,47.0,17.0,"Carroll County, TN",2013.0,,13149.0,11593.0,1556.0,11.8
CN4701900000000,47.0,19.0,"Carter County, TN",2013.0,,24864.0,22580.0,2284.0,9.2
CN4702100000000,47.0,21.0,"Cheatham County, TN",2013.0,,20007.0,18692.0,1315.0,6.6
CN4702300000000,47.0,23.0,"Chester County, TN",2013.0,,8293.0,7623.0,670.0,8.1
CN4702500000000,47.0,25.0,"Claiborne County, TN",2013.0,,13052.0,11656.0,1396.0,10.7
CN4702700000000,47.0,27.0,"Clay County, TN",2013.0,,3106.0,2773.0,333.0,10.7
CN4702900000000,47.0,29.0,"Cocke County, TN",2013.0,,15029.0,13397.0,1632.0,10.9
CN4703100000000,47.0,31.0,"Coffee County, TN",2013.0,,24530.0,22618.0,1912.0,7.8
CN4703300000000,47.0,33.0,"Crockett County, TN",2013.0,,7035.0,6395.0,640.0,9.1
CN4703500000000,47.0,35.0,"Cumberland County, TN",2013.0,,23517.0,21340.0,2177.0,9.3
CN4703700000000,47.0,37.0,"Davidson County, TN",2013.0,,355490.0,334535.0,20955.0,5.9
CN4703900000000,47.0,39.0,"Decatur County, TN",2013.0,,5101.0,4561.0,540.0,10.6
CN4704100000000,47.0,41.0,"DeKalb County, TN",2013.0,,7731.0,6951.0,780.0,10.1
CN4704300000000,47.0,43.0,"Dickson County, TN",2013.0,,23876.0,22048.0,1828.0,7.7
CN4704500000000,47.0,45.0,"Dyer County, TN",2013.0,,17119.0,15339.0,1780.0,10.4
CN4704700000000,47.0,47.0,"Fayette County, TN",2013.0,,18196.0,16630.0,1566.0,8.6
CN4704900000000,47.0,49.0,"Fentress County, TN",2013.0,,7438.0,6714.0,724.0,9.7
CN4705100000000,47.0,51.0,"Franklin County, TN",2013.0,,19672.0,18252.0,1420.0,7.2
CN4705300000000,47.0,53.0,"Gibson County, TN",2013.0,,22141.0,19710.0,2431.0,11.0
CN4705500000000,47.0,55.0,"Giles County, TN",2013.0,,14107.0,12960.0,1147.0,8.1
CN4705700000000,47.0,57.0,"Grainger County, TN",2013.0,,9445.0,8503.0,942.0,10.0
CN4705900000000,47.0,59.0,"Greene County, TN",2013.0,,30465.0,27536.0,2929.0,9.6
CN4706100000000,47.0,61.0,"Grundy County, TN",2013.0,,5337.0,4802.0,535.0,10.0
CN4706300000000,47.0,63.0,"Hamblen County, TN",2013.0,,27056.0,24599.0,2457.0,9.1
CN4706500000000,47.0,65.0,"Hamilton County, TN",2013.0,,168976.0,156817.0,12159.0,7.2
CN4706700000000,47.0,67.0,"Hancock County, TN",2013.0,,2153.0,1899.0,254.0,11.8
CN4706900000000,47.0,69.0,"Hardeman County, TN",2013.0,,9814.0,8728.0,1086.0,11.1
CN4707100000000,47.0,71.0,"Hardin County, TN",2013.0,,11015.0,9879.0,1136.0,10.3
CN4707300000000,47.0,73.0,"Hawkins County, TN",2013.0,,24758.0,22593.0,2165.0,8.7
CN4707500000000,47.0,75.0,"Haywood County, TN",2013.0,,8127.0,7172.0,955.0,11.8
CN4707700000000,47.0,77.0,"Henderson County, TN",2013.0,,12710.0,11381.0,1329.0,10.5
CN4707900000000,47.0,79.0,"Henry County, TN",2013.0,,14349.0,12995.0,1354.0,9.4
CN4708100000000,47.0,81.0,"Hickman County, TN",2013.0,,10523.0,9653.0,870.0,8.3
CN4708300000000,47.0,83.0,"Houston County, TN",2013.0,,3377.0,3008.0,369.0,10.9
CN4708500000000,47.0,85.0,"Humphreys County, TN",2013.0,,8676.0,7915.0,761.0,8.8
CN4708700000000,47.0,87.0,"Jackson County, TN",2013.0,,4586.0,4115.0,471.0,10.3
CN4708900000000,47.0,89.0,"Jefferson County, TN",2013.0,,23382.0,21271.0,2111.0,9.0
CN4709100000000,47.0,91.0,"Johnson County, TN",2013.0,,7357.0,6696.0,661.0,9.0
CN4709300000000,47.0,93.0,"Knox County, TN",2013.0,,227983.0,213611.0,14372.0,6.3
CN4709500000000,47.0,95.0,"Lake County, TN",2013.0,,2188.0,1968.0,220.0,10.1
CN4709700000000,47.0,97.0,"Lauderdale County, TN",2013.0,,10260.0,9065.0,1195.0,11.6
CN4709900000000,47.0,99.0,"Lawrence County, TN",2013.0,,18166.0,16381.0,1785.0,9.8
CN4710100000000,47.0,101.0,"Lewis County, TN",2013.0,,5007.0,4478.0,529.0,10.6
CN4710300000000,47.0,103.0,"Lincoln County, TN",2013.0,,15609.0,14637.0,972.0,6.2
CN4710500000000,47.0,105.0,"Loudon County, TN",2013.0,,22159.0,20442.0,1717.0,7.7
CN4710700000000,47.0,107.0,"McMinn County, TN",2013.0,,22928.0,20860.0,2068.0,9.0
CN4710900000000,47.0,109.0,"McNairy County, TN",2013.0,,9360.0,8267.0,1093.0,11.7
CN4711100000000,47.0,111.0,"Macon County, TN",2013.0,,10094.0,9271.0,823.0,8.2
CN4711300000000,47.0,113.0,"Madison County, TN",2013.0,,47671.0,43839.0,3832.0,8.0
CN4711500000000,47.0,115.0,"Marion County, TN",2013.0,,12039.0,10945.0,1094.0,9.1
CN4711700000000,47.0,117.0,"Marshall County, TN",2013.0,,14371.0,13202.0,1169.0,8.1
CN4711900000000,47.0,119.0,"Maury County, TN",2013.0,,40928.0,38029.0,2899.0,7.1
CN4712100000000,47.0,121.0,"Meigs County, TN",2013.0,,5047.0,4532.0,515.0,10.2
CN4712300000000,47.0,123.0,"Monroe County, TN",2013.0,,19305.0,17423.0,1882.0,9.7
CN4712500000000,47.0,125.0,"Montgomery County, TN",2013.0,,77615.0,71766.0,5849.0,7.5
CN4712700000000,47.0,127.0,"Moore County, TN",2013.0,,3336.0,3136.0,200.0,6.0
CN4712900000000,47.0,129.0,"Morgan County, TN",2013.0,,8080.0,7259.0,821.0,10.2
CN4713100000000,47.0,131.0,"Obion County, TN",2013.0,,13706.0,12121.0,1585.0,11.6
CN4713300000000,47.0,133.0,"Overton County, TN",2013.0,,9526.0,8671.0,855.0,9.0
CN4713500000000,47.0,135.0,"Perry County, TN",2013.0,,3124.0,2832.0,292.0,9.3
CN4713700000000,47.0,137.0,"Pickett County, TN",2013.0,,2327.0,2106.0,221.0,9.5
CN4713900000000,47.0,139.0,"Polk County, TN",2013.0,,7560.0,6867.0,693.0,9.2
CN4714100000000,47.0,141.0,"Putnam County, TN",2013.0,,32583.0,29982.0,2601.0,8.0
CN4714300000000,47.0,143.0,"Rhea County, TN",2013.0,,13399.0,11972.0,1427.0,10.7
CN4714500000000,47.0,145.0,"Roane County, TN",2013.0,,23260.0,21166.0,2094.0,9.0
CN4714700000000,47.0,147.0,"Robertson County, TN",2013.0,,33695.0,31425.0,2270.0,6.7
CN4714900000000,47.0,149.0,"Rutherford County, TN",2013.0,,147539.0,138387.0,9152.0,6.2
CN4715100000000,47.0,151.0,"Scott County, TN",2013.0,,8611.0,7369.0,1242.0,14.4
CN4715300000000,47.0,153.0,"Sequatchie County, TN",2013.0,,5930.0,5421.0,509.0,8.6
CN4715500000000,47.0,155.0,"Sevier County, TN",2013.0,,49151.0,45012.0,4139.0,8.4
CN4715700000000,47.0,157.0,"Shelby County, TN",2013.0,,440270.0,401636.0,38634.0,8.8
CN4715900000000,47.0,159.0,"Smith County, TN",2013.0,,8544.0,7880.0,664.0,7.8
CN4716100000000,47.0,161.0,"Stewart County, TN",2013.0,,5357.0,4773.0,584.0,10.9
CN4716300000000,47.0,163.0,"Sullivan County, TN",2013.0,,71779.0,66347.0,5432.0,7.6
CN4716500000000,47.0,165.0,"Sumner County, TN",2013.0,,85694.0,80413.0,5281.0,6.2
CN4716700000000,47.0,167.0,"Tipton County, TN",2013.0,,28049.0,25398.0,2651.0,9.5
CN4716900000000,47.0,169.0,"Trousdale County, TN",2013.0,,3662.0,3353.0,309.0,8.4
CN4717100000000,47.0,171.0,"Unicoi County, TN",2013.0,,7432.0,6652.0,780.0,10.5
CN4717300000000,47.0,173.0,"Union County, TN",2013.0,,7439.0,6725.0,714.0,9.6
CN4717500000000,47.0,175.0,"Van Buren County, TN",2013.0,,2199.0,1947.0,252.0,11.5
CN4717700000000,47.0,177.0,"Warren County, TN",2013.0,,17586.0,16088.0,1498.0,8.5
CN4717900000000,47.0,179.0,"Washington County, TN",2013.0,,58999.0,54756.0,4243.0,7.2
CN4718100000000,47.0,181.0,"Wayne County, TN",2013.0,,6555.0,5924.0,631.0,9.6
CN4718300000000,47.0,183.0,"Weakley County, TN",2013.0,,16573.0,14861.0,1712.0,10.3
CN4718500000000,47.0,185.0,"White County, TN",2013.0,,11908.0,10784.0,1124.0,9.4
CN4718700000000,47.0,187.0,"Williamson County, TN",2013.0,,101563.0,96348.0,5215.0,5.1
CN4718900000000,47.0,189.0,"Wilson County, TN",2013.0,,61697.0,57825.0,3872.0,6.3
CN4800100000000,48.0,1.0,"Anderson County, TX",2013.0,,21997.0,20711.0,1286.0,5.8
CN4800300000000,48.0,3.0,"Andrews County, TX",2013.0,,9152.0,8800.0,352.0,3.8
CN4800500000000,48.0,5.0,"Angelina County, TX",2013.0,,37892.0,35420.0,2472.0,6.5
CN4800700000000,48.0,7.0,"Aransas County, TX",2013.0,,10049.0,9384.0,665.0,6.6
CN4800900000000,48.0,9.0,"Archer County, TX",2013.0,,4222.0,3999.0,223.0,5.3
CN4801100000000,48.0,11.0,"Armstrong County, TX",2013.0,,1004.0,964.0,40.0,4.0
CN4801300000000,48.0,13.0,"Atascosa County, TX",2013.0,,20206.0,18937.0,1269.0,6.3
CN4801500000000,48.0,15.0,"Austin County, TX",2013.0,,14110.0,13274.0,836.0,5.9
CN4801700000000,48.0,17.0,"Bailey County, TX",2013.0,,3042.0,2823.0,219.0,7.2
CN4801900000000,48.0,19.0,"Bandera County, TX",2013.0,,9054.0,8504.0,550.0,6.1
CN4802100000000,48.0,21.0,"Bastrop County, TX",2013.0,,35837.0,33615.0,2222.0,6.2
CN4802300000000,48.0,23.0,"Baylor County, TX",2013.0,,1669.0,1580.0,89.0,5.3
CN4802500000000,48.0,25.0,"Bee County, TX",2013.0,,11298.0,10550.0,748.0,6.6
CN4802700000000,48.0,27.0,"Bell County, TX",2013.0,,135078.0,125664.0,9414.0,7.0
CN4802900000000,48.0,29.0,"Bexar County, TX",2013.0,,852897.0,802913.0,49984.0,5.9
CN4803100000000,48.0,31.0,"Blanco County, TX",2013.0,,5528.0,5267.0,261.0,4.7
CN4803300000000,48.0,33.0,"Borden County, TX",2013.0,,416.0,399.0,17.0,4.1
CN4803500000000,48.0,35.0,"Bosque County, TX",2013.0,,8065.0,7539.0,526.0,6.5
CN4803700000000,48.0,37.0,"Bowie County, TX",2013.0,,40481.0,37371.0,3110.0,7.7
CN4803900000000,48.0,39.0,"Brazoria County, TX",2013.0,,164015.0,153913.0,10102.0,6.2
CN4804100000000,48.0,41.0,"Brazos County, TX",2013.0,,102594.0,97521.0,5073.0,4.9
CN4804300000000,48.0,43.0,"Brewster County, TX",2013.0,,4146.0,3914.0,232.0,5.6
CN4804500000000,48.0,45.0,"Briscoe County, TX",2013.0,,628.0,592.0,36.0,5.7
CN4804700000000,48.0,47.0,"Brooks County, TX",2013.0,,2761.0,2510.0,251.0,9.1
CN4804900000000,48.0,49.0,"Brown County, TX",2013.0,,15904.0,14868.0,1036.0,6.5
CN4805100000000,48.0,51.0,"Burleson County, TX",2013.0,,7682.0,7204.0,478.0,6.2
CN4805300000000,48.0,53.0,"Burnet County, TX",2013.0,,20758.0,19613.0,1145.0,5.5
CN4805500000000,48.0,55.0,"Caldwell County, TX",2013.0,,17092.0,15961.0,1131.0,6.6
CN4805700000000,48.0,57.0,"Calhoun County, TX",2013.0,,10822.0,10146.0,676.0,6.2
CN4805900000000,48.0,59.0,"Callahan County, TX",2013.0,,5905.0,5564.0,341.0,5.8
CN4806100000000,48.0,61.0,"Cameron County, TX",2013.0,,166810.0,150060.0,16750.0,10.0
CN4806300000000,48.0,63.0,"Camp County, TX",2013.0,,5506.0,5098.0,408.0,7.4
CN4806500000000,48.0,65.0,"Carson County, TX",2013.0,,3171.0,3029.0,142.0,4.5
CN4806700000000,48.0,67.0,"Cass County, TX",2013.0,,12574.0,11408.0,1166.0,9.3
CN4806900000000,48.0,69.0,"Castro County, TX",2013.0,,3777.0,3598.0,179.0,4.7
CN4807100000000,48.0,71.0,"Chambers County, TX",2013.0,,17451.0,16161.0,1290.0,7.4
CN4807300000000,48.0,73.0,"Cherokee County, TX",2013.0,,21493.0,19991.0,1502.0,7.0
CN4807500000000,48.0,75.0,"Childress County, TX",2013.0,,2930.0,2804.0,126.0,4.3
CN4807700000000,48.0,77.0,"Clay County, TX",2013.0,,5131.0,4845.0,286.0,5.6
CN4807900000000,48.0,79.0,"Cochran County, TX",2013.0,,1400.0,1306.0,94.0,6.7
CN4808100000000,48.0,81.0,"Coke County, TX",2013.0,,1456.0,1382.0,74.0,5.1
CN4808300000000,48.0,83.0,"Coleman County, TX",2013.0,,3150.0,2912.0,238.0,7.6
CN4808500000000,48.0,85.0,"Collin County, TX",2013.0,,456917.0,431462.0,25455.0,5.6
CN4808700000000,48.0,87.0,"Collingsworth County, TX",2013.0,,1214.0,1151.0,63.0,5.2
CN4808900000000,48.0,89.0,"Colorado County, TX",2013.0,,10082.0,9496.0,586.0,5.8
CN4809100000000,48.0,91.0,"Comal County, TX",2013.0,,57807.0,54335.0,3472.0,6.0
CN4809300000000,48.0,93.0,"Comanche County, TX",2013.0,,5643.0,5310.0,333.0,5.9
CN4809500000000,48.0,95.0,"Concho County, TX",2013.0,,1452.0,1394.0,58.0,4.0
